ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
37809,DAEMON-193,Bug,Resolved,Fixed,"2017-11-28 04:45:04","2017-11-29 21:30:41",8,NULL,0,0,2445
37806,DAEMON-196,Improvement,Resolved,Fixed,"2017-11-28 10:44:42","2017-11-28 10:45:53",3,NULL,0,0,1
37804,DAEMON-198,Bug,Resolved,Fixed,"2017-11-28 20:23:59","2019-08-14 00:14:39",5,NULL,104720,104720,897290
37802,DAEMON-200,Bug,Resolved,Fixed,"2017-12-04 09:33:32","2017-12-04 19:04:30",8,NULL,67,67,570
37800,DAEMON-202,Story,Resolved,Fixed,"2017-12-04 15:25:36","2020-02-04 22:13:08",21,NULL,0,0,1140887
37799,DAEMON-203,Story,Resolved,Fixed,"2017-12-05 17:27:58","2017-12-23 04:30:37",99,NULL,25139,25139,25142
37793,DAEMON-209,Bug,Resolved,Fixed,"2017-12-11 08:39:21","2017-12-14 07:01:32",8,NULL,195,195,4222
37797,DAEMON-205,Story,Resolved,Fixed,"2017-12-11 15:22:57","2017-12-11 15:42:45",3,NULL,19,19,19
37796,DAEMON-206,Bug,Resolved,Fixed,"2017-12-11 15:42:34","2017-12-11 17:33:17",1,NULL,0,0,110
37795,DAEMON-207,Bug,Closed,Fixed,"2017-12-11 18:48:53","2017-12-12 04:25:28",13,NULL,379,379,576
37794,DAEMON-208,Improvement,Resolved,Fixed,"2017-12-12 21:19:48","2017-12-14 23:21:44",21,NULL,2996,2996,3001
37791,DAEMON-211,Bug,Resolved,Fixed,"2017-12-14 00:20:40","2017-12-15 15:24:31",3,NULL,214,214,2343
37792,DAEMON-210,Bug,Resolved,Fixed,"2017-12-14 20:11:19","2017-12-14 20:28:44",5,NULL,17,17,17
37788,DAEMON-214,"New Feature",Resolved,Fixed,"2018-01-08 16:24:47","2018-01-08 16:25:47",13,NULL,0,0,1
37786,DAEMON-216,Improvement,Resolved,Fixed,"2018-01-09 20:15:34","2018-01-09 20:20:50",3,NULL,0,0,5
37785,DAEMON-217,"New Feature",Resolved,Fixed,"2018-01-09 22:51:38","2018-01-10 17:15:33",13,NULL,1103,1103,1103
37784,DAEMON-218,Bug,Resolved,Fixed,"2018-01-11 20:51:21","2018-01-11 20:59:47",5,NULL,8,8,8
37783,DAEMON-219,Bug,Resolved,Fixed,"2018-01-12 11:28:05","2018-01-19 23:48:14",21,NULL,10451,10451,10820
37781,DAEMON-221,Improvement,Resolved,Fixed,"2018-01-16 16:40:44","2018-01-19 23:48:07",5,NULL,148,148,4747
37779,DAEMON-223,Bug,Resolved,Fixed,"2018-01-21 20:20:22","2018-01-21 20:27:57",5,NULL,7,7,7
37778,DAEMON-224,Bug,Resolved,Fixed,"2018-01-23 17:24:47","2018-01-23 17:26:48",5,NULL,0,0,2
37775,DAEMON-232,Bug,Resolved,Fixed,"2018-02-08 17:49:54","2018-03-22 14:05:50",13,NULL,3049,3512,60255
37774,DAEMON-233,Bug,Resolved,Fixed,"2018-02-12 21:30:27","2018-03-09 22:34:06",21,NULL,31545,32630,36063
37772,DAEMON-235,Bug,Resolved,Fixed,"2018-02-14 23:11:02","2018-03-09 22:34:01",31,NULL,31545,32630,33082
37770,DAEMON-237,Story,Resolved,Fixed,"2018-02-15 15:04:55","2018-03-13 06:22:12",8,NULL,5118,5118,36917
37769,DAEMON-238,Improvement,Resolved,Fixed,"2018-02-16 04:22:57","2018-02-16 04:31:12",3,NULL,4,4,8
