ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
384064,APIKIT-2340,Story,Done,Completed,"2017-11-01 15:45:17","2018-01-24 22:48:17",5,NULL,3336,3336,121382
384030,APIKIT-2375,Story,Done,Completed,"2017-11-01 18:31:18","2017-11-30 11:30:31",1,NULL,2,2,41339
384145,APIKIT-2246,Bug,Closed,Completed,"2017-11-01 18:41:07","2017-11-21 14:51:48",3,NULL,19886,19945,28570
384032,APIKIT-2373,Story,Done,Completed,"2017-11-01 19:07:41","2017-11-13 13:06:08",5,NULL,5730,5730,16918
383939,APIKIT-2466,Task,Done,Completed,"2017-11-02 14:42:46","2017-11-21 13:50:56",5,NULL,18,6922,27308
384066,APIKIT-2338,Story,Done,Completed,"2017-11-06 14:26:11","2017-11-28 13:19:18",5,NULL,1315,1315,31613
384343,APIKIT-1079,Bug,Closed,Completed,"2017-11-07 15:02:30","2017-11-07 17:54:53",1,NULL,19,19,172
384342,APIKIT-1080,Bug,Closed,Done,"2017-11-07 17:38:37","2020-01-02 19:26:25",2,NULL,0,0,1131947
384339,APIKIT-1091,"Enhancement Request",Closed,Completed,"2017-11-10 16:46:11","2017-12-11 14:36:24",2,NULL,1605,10094,44510
384072,APIKIT-2332,Story,Done,Completed,"2017-11-13 14:10:31","2017-11-14 13:44:56",2,NULL,1390,1390,1414
384338,APIKIT-1092,Bug,Closed,Fixed,"2017-11-13 18:02:11","2017-11-14 16:03:35",2,NULL,195,195,1321
383975,APIKIT-2430,Task,Done,Completed,"2017-11-14 13:42:02","2017-12-01 19:32:22",1,NULL,169,169,24830
383944,APIKIT-2461,Task,Done,Completed,"2017-11-14 13:42:35","2017-12-04 12:39:48",1,NULL,3907,3907,28737
384337,APIKIT-1095,Bug,Closed,Completed,"2017-11-17 12:27:20","2018-01-10 15:13:01",3,NULL,1206,1206,77925
384335,APIKIT-1099,Bug,Closed,Fixed,"2017-11-21 13:13:57","2017-11-24 12:27:59",3,NULL,1552,4273,4274
384031,APIKIT-2374,Story,Done,Completed,"2017-11-21 21:16:17","2017-11-30 11:58:56",5,NULL,4113,4113,12402
384044,APIKIT-2361,Story,Done,Completed,"2017-11-21 21:18:59","2017-11-24 14:25:37",3,NULL,2832,2832,3906
384057,APIKIT-2348,Story,Done,Completed,"2017-11-21 21:23:27","2017-11-27 12:43:07",1,NULL,0,0,8119
384074,APIKIT-2330,Story,Done,Completed,"2017-11-21 21:25:01","2017-11-27 12:43:11",2,NULL,4216,4217,8118
383968,APIKIT-2437,Task,Done,Completed,"2017-11-21 21:27:18","2017-11-27 15:23:41",3,NULL,6911,6911,8276
384086,APIKIT-2318,Story,Done,Completed,"2017-11-27 14:14:05","2017-11-30 12:50:17",2,NULL,4223,4223,4236
