ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
308505,TMDM-10411,Fixed,240,18766,18766,28744,NULL
308507,TMDM-10409,Fixed,360,253,5892,250304,NULL
308511,TMDM-10398,Fixed,240,423,141518,20196,NULL
308514,TMDM-10395,Fixed,540,8573,106148,76440,NULL
308515,TMDM-10383,Fixed,360,1481,51963,75974,NULL
308518,TMDM-10380,Fixed,780,2763,40116,2831,NULL
308519,TMDM-10379,Fixed,480,332,53313,77890,NULL
308520,TMDM-10378,Fixed,480,11744,27618,119653,1
308524,TMDM-10367,Fixed,360,4687,126179,40338,NULL
308525,TMDM-10365,Fixed,390,456,20511,54594,NULL
308526,TMDM-10364,Fixed,480,2530,27715,9975,NULL
308527,TMDM-10363,Fixed,240,4002,116491,43035,NULL
308530,TMDM-10360,Fixed,30,173,3096,4151,NULL
308533,TMDM-10347,Fixed,480,8228,36256,10210,NULL
308534,TMDM-10346,Fixed,480,1369,11374,11729,NULL
308536,TMDM-10343,Fixed,480,1625,14818,155591,3
308538,TMDM-10336,Fixed,60,126,219,82030,NULL
308539,TMDM-10335,Fixed,60,0,128,5089,NULL
308543,TMDM-10325,Fixed,480,4381,47388,18655,NULL
308546,TMDM-10320,Fixed,720,1908,6174,26213,NULL
308550,TMDM-10312,Fixed,480,8629,8629,11882,NULL
308551,TMDM-10310,Fixed,480,0,18841,63734,NULL
308557,TMDM-10300,Fixed,240,11133,19754,69103,NULL
308558,TMDM-10299,Fixed,480,11861,15843,24427,NULL
308561,TMDM-10296,Fixed,540,1501,7240,15772,NULL
308564,TMDM-10293,Fixed,960,2909,9720,27409,NULL
308566,TMDM-10286,Fixed,720,10069,18601,18632,NULL
308568,TMDM-10284,Fixed,480,1415,1415,11726,NULL
308570,TMDM-10282,Fixed,300,451,47814,60025,NULL
308571,TMDM-10281,Fixed,360,1529,27347,106462,NULL
308572,TMDM-10280,Fixed,60,48,42002,31696,NULL
308574,TMDM-10276,Fixed,240,1175,52148,63970,1
308578,TMDM-10270,Fixed,240,8539,11586,26944,NULL
308581,TMDM-10267,Fixed,180,1150,41691,37046,NULL
308582,TMDM-10266,Fixed,2820,15375,79945,166657,2
308583,TMDM-10265,Fixed,1530,6811,43642,169464,2
308586,TMDM-10262,Fixed,120,39,26695,47107,NULL
308587,TMDM-10261,Fixed,480,2890,10446,14408,NULL
308589,TMDM-10258,Fixed,240,348,25372,11139,NULL
308590,TMDM-10257,Fixed,300,8616,15705,37265,NULL
308591,TMDM-10256,Fixed,60,4319,34796,31289,NULL
308592,TMDM-10255,Fixed,480,0,58999,8619,NULL
308594,TMDM-10252,Fixed,480,4289,60528,31363,NULL
308597,TMDM-10249,Fixed,720,2474,12877,28858,NULL
308598,TMDM-10248,Fixed,480,14831,14831,16048,NULL
308600,TMDM-10246,Fixed,990,2079,59189,28691,NULL
308602,TMDM-10244,Done,840,3833,106713,665045,NULL
308606,TMDM-10234,Fixed,480,8834,14151,21294,NULL
308607,TMDM-10233,Fixed,240,10116,10116,28750,NULL
308610,TMDM-10230,Fixed,720,3938,18875,26089,NULL
308612,TMDM-10228,Fixed,720,9,17449,26098,NULL
308613,TMDM-10225,Fixed,960,190,11393,17233,NULL
308615,TMDM-10204,Fixed,120,0,18379,4655,NULL
308617,TMDM-10201,Fixed,360,1799,46821,45767,NULL
308620,TMDM-10189,Fixed,480,1,5530,22831,NULL
308621,TMDM-10185,Fixed,360,4494,8999,23026,NULL
308622,TMDM-10174,Fixed,2790,11896,36264,195596,3
